pathway,pval,padj,ES,NES,nMoreExtreme,size,leadingEdge
REACTOME_AGGREPHAGY,0.124352858,0.70355743,0.647882904,1.305295109,1224,17,HSF1;TUBB4B;DYNC1H1;VCP;TUBA1A;PCNT
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_MECP2,0.126503609,0.70355743,0.605554822,1.257022922,1261,28,NOTCH1;MECP2;SIN3A;TNRC6B;FKBP5;NCOR1;TNRC6A
REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,0.129,0.70355743,0.550126723,1.176904897,1289,71,GNB1;GLS;PRKAG1;SLC38A1;PDPK1;AP2A2;GRIN1;CPLX1;DNAJC5;GNAI2;RPS6KA3;TUBB4B;DLG1;SLC6A13
REACTOME_NR1H2_AND_NR1H3_MEDIATED_SIGNALING,0.129048583,0.70355743,0.640332909,1.294267157,1274,18,FASN;EP300;TNRC6B;ARL4C;NCOR1;TNRC6A
REACTOME_RNA_POLYMERASE_II_TRANSCRIBES_SNRNA_GENES,0.129577747,0.70355743,0.588392857,1.234027635,1294,37,SNAPC4;POLR2A;SSU72;SUPT5H;CCNT1;POLR2L;RPRD2;ZNF143;SRRT;SP1;INTS8
REACTOME_EPHB_MEDIATED_FORWARD_SIGNALING,0.129956172,0.70355743,0.650060914,1.302203251,1274,16,ACTG1;RHOA;GRIN1;ACTB;ARPC2;FYN;PTK2
REACTOME_METABOLISM_OF_NUCLEOTIDES,0.131062124,0.70355743,0.598492401,1.244945337,1307,30,ADSL;NME3;IMPDH2;NT5C2;SAMHD1;DGUOK;RRM1
REACTOME_TP53_REGULATES_METABOLIC_GENES,0.131765883,0.70355743,0.579034844,1.218508548,1316,41,TSC2;GLS;PRKAG1;TNRC6B;YWHAB;YWHAZ;AKT1;TSC1;TNRC6A;LRPPRC;RPTOR
REACTOME_NEGATIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION,0.134260659,0.70355743,0.624308322,1.275127233,1331,21,DNMT1;SIN3A;POLR2L;BAZ2A;ERCC2;UBTF;ARID4B;TTF1;ERCC3;POLR1C
REACTOME_RHOC_GTPASE_CYCLE,0.135051133,0.70355743,0.604359394,1.253594226,1346,27,ARHGAP35;ARHGAP39;RHOA;AKAP13;IQGAP1;PKN1;ARHGEF12
REACTOME_SEMAPHORIN_INTERACTIONS,0.13613513,0.70355743,0.615514997,1.265421171,1353,23,ARHGAP35;MYH9;RRAS;RHOA;FARP2;ARHGEF12;FYN
REACTOME_SARS_COV_INFECTIONS,0.1364,0.70355743,0.545086706,1.167519189,1363,74,PARP10;IMPDH2;CHD3;MAN1B1;CHMP7;BRD4;GANAB;ATP1A1;AP2A2;PTGES3;UBE2I;CSNK1A1;GATAD2B;MGAT2;MAP1LC3B;GATAD2A;VCP;ARID4B;TYK2;SRPK1;CANX;RBX1;VHL;RBBP7;PARP16;AP2S1;AP2B1;CHMP6;ST6GAL1
REACTOME_RHO_GTPASE_EFFECTORS,0.136786321,0.70355743,0.52719641,1.139490673,1367,113,ACTG1;WASF2;MYH9;PAFAH1B1;PDPK1;KLC2;RHOA;GRB2;KTN1;KLC1;ACTB;YWHAB;NUP133;KNTC1;BAIAP2;ARPC2;YWHAZ;NUP85;TUBB4B;NCKIPSD;IQGAP1;PKN1;DYNC1H1;DVL1;FLNA;MAPK14;CKAP5;TUBA1A;KIF5B;PPP1R12A;YWHAQ;NDEL1;PTK2;CENPC;DVL3;CYFIP2;NDC80;TAOK1;MAD1L1;PPP2R1B;AHCTF1
REACTOME_DNA_REPAIR,0.137186281,0.70355743,0.522196221,1.132246647,1371,129,NPLOC4;FANCA;POLR2A;POLE;RAD52;XRCC6;XRCC3;MPG;EME2;EP300;POLR2L;ACTB;FAAP100;UBE2I;POLH;UIMC1;PPP5C;RUVBL1;CUL4A;BRCC3;POLN;BAZ1B;USP7;ERCC2;CUL4B;VCP;PIAS4;REV1;RNF168;RPA1;PIAS1;UVSSA;ATRIP;EYA3;ACTR8;RBX1;PARP1
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION,0.139602863,0.70355743,0.621217812,1.268814979,1384,21,SNAPC4;NFIX;POLR2L;POLR3K;BRF1;ZNF143
REACTOME_DISEASES_OF_GLYCOSYLATION,0.141455601,0.70355743,0.589830102,1.23175331,1412,33,NOTCH1;DOLK;MAN1B1;CSPG5;MGAT2;AGRN;ALG12
REACTOME_FLT3_SIGNALING,0.141473856,0.70355743,0.643331429,1.288722732,1387,16,GRAP2;STAT5B;GRB2;AKT1;SH2B3;FYN;FLT3LG;PTPN11;SOS1;FOXO3
REACTOME_FANCONI_ANEMIA_PATHWAY,0.142187341,0.70355743,0.643127284,1.28831379,1394,16,FANCA;EME2;FAAP100;POLN;RPA1;ATRIP
REACTOME_REGULATION_OF_HSF1_MEDIATED_HEAT_SHOCK_RESPONSE,0.145787472,0.70355743,0.58264444,1.220744862,1456,36,HSF1;NUP214;NUP133;DEDD2;ST13;NUP85;NUP153;DNAJB1;DNAJC7
REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH,0.145852233,0.70355743,0.61819547,1.262641953,1446,21,SPTAN1;GRB2;RPS6KA5;SPTBN1;AGRN;FYN;PTK2
REACTOME_SIGNALING_BY_FGFR_IN_DISEASE,0.146993766,0.70355743,0.610172938,1.25443857,1461,23,POLR2A;STAT5B;POLR2L;GRB2;FGF22;CNTRL;GAB1
REACTOME_DOWNSTREAM_SIGNAL_TRANSDUCTION,0.14758944,0.70355743,0.640734356,1.283520272,1447,16,STAT5B;GRB2;NCK2;RAPGEF1;CRKL;PTPN11;SOS1;STAT3
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_ACETYLATION,0.150848142,0.70866836,0.623014104,1.265577561,1493,19,CHD3;EP300;BRD1;GATAD2B;AKT1;PML;GATAD2A
REACTOME_DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA,0.152625766,0.70866836,0.600568133,1.241252356,1519,25,S100B;CREBBP;EP300;IKBKG;TRAF3;TAX1BP1;UBE2D2;RELA;ITCH;TKFC;NFKB1;ISG15;TBK1;UBE2K;RIPK1;TRIM4
REACTOME_HIV_TRANSCRIPTION_ELONGATION,0.15299154,0.70866836,0.63822983,1.2785032,1500,16,POLR2A;SUPT5H;CCNT1;POLR2L;NELFB;ERCC2
REACTOME_DISEASES_OF_PROGRAMMED_CELL_DEATH,0.157693853,0.723623194,0.602310492,1.241765477,1569,24,DNMT1;CAPN1;POLA2
REACTOME_CYTOSOLIC_SENSORS_OF_PATHOGEN_ASSOCIATED_DNA,0.160821643,0.72696767,0.585590277,1.218107169,1604,30,TICAM1;CREBBP;XRCC6;EP300;POLR2L;POLR3K;IKBKG;RELA;DDX41
REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION,0.161383862,0.72696767,0.518246239,1.122046228,1613,122,SPTAN1;PPP6R1;DOLK;ARFGAP3;CSNK1D;MAN1B1;SEC16A;PPP6R3;SEC22C;GMPPB;GANAB;TRAPPC10;CAPZB;TMEM115;EDEM3;TUBB4B;SPTBN1;MGAT2;LMAN2;TBC1D20;SCFD1;DYNC1H1;VCP;TUBA1A;UGGT1;ALG12;AMDHD2;COPZ1;CANX;SEC23IP;DCTN1;ARFGAP1
REACTOME_TBC_RABGAPS,0.167201283,0.734046869,0.587445745,1.219431735,1667,28,TSC2;RABEP1;RAB11A;TSC1;TBC1D20;RAB8A;MAP1LC3B;GABARAP;TBC1D14;TBC1D10A;RAB6A
REACTOME_SIGNALING_BY_ALK_IN_CANCER,0.167936635,0.734046869,0.589578134,1.222934155,1674,27,MYH9;MECP2;GRB2;CUL1;KLC1;RNF213;KIF5B;SQSTM1;DCTN1;RBX1;PRKAR1A;EEF1G;TPM4;SEC31A;MAPK1;RPS6;TPR;STAT3
REACTOME_SYNTHESIS_OF_ACTIVE_UBIQUITIN_ROLES_OF_E1_AND_E2_ENZYMES,0.171748788,0.734046869,0.612317359,1.243848423,1700,19,USP9X;UBE2G1;UBE2G2;UBE2L3;UBE2D2;UBE2Q2;USP7;UBE2H
REACTOME_SIGNALING_BY_MODERATE_KINASE_ACTIVITY_BRAF_MUTANTS,0.173637643,0.734046869,0.597297679,1.227968662,1726,23,MAP2K2;ACTG1;ACTB;YWHAB;IQGAP1;MARK3;RAF1;PEBP1
REACTOME_SIGNALING_BY_PDGF,0.173768174,0.734046869,0.611264573,1.241709816,1720,19,STAT5B;GRB2;NCK2;RAPGEF1;CRKL;PTPN11;SOS1;STAT3
REACTOME_SELECTIVE_AUTOPHAGY,0.176282051,0.734046869,0.578296731,1.204091524,1759,31,HSF1;PRKAG1;TUBB4B;DYNC1H1;MAP1LC3B;VCP;TUBA1A;SQSTM1;PCNT;CSNK2A1;ATM;PEX5
REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS,0.177226721,0.734046869,0.615359243,1.243789359,1750,18,PPP3CC;YWHAB;YWHAZ;AKT1;BCL2;YWHAQ;TP53BP2
REACTOME_RAB_GEFS_EXCHANGE_GTP_FOR_GDP_ON_RABS,0.177395135,0.734046869,0.573711072,1.198091635,1771,33,SBF1;GAPVD1;RAB14;TRAPPC10;AKT1;RAB8A;TRAPPC8;GDI2;RAB6A;DENND6A
REACTOME_RHO_GTPASES_ACTIVATE_IQGAPS,0.177518428,0.734046869,0.630733285,1.256721298,1733,15,ACTG1;ACTB;TUBB4B;IQGAP1;TUBA1A
REACTOME_SIGNALLING_TO_ERKS,0.177905453,0.734046869,0.60218845,1.229948193,1764,21,MAP2K2;GRB2;RAPGEF1;YWHAB;MAPK14
REACTOME_EPH_EPHRIN_MEDIATED_REPULSION_OF_CELLS,0.181511057,0.74268274,0.628888183,1.253044975,1772,15,ACTG1;AP2A2;ACTB;PSEN1;CLTCL1;FYN;AP2S1;AP2B1;EPHA2;RAC1
REACTOME_SIGNALING_BY_PTK6,0.188984439,0.760950224,0.625286454,1.245868615,1845,15,ARHGAP35;RHOA;ELMO2;AKT1;PXN
REACTOME_TELOMERE_MAINTENANCE,0.189075208,0.760950224,0.585390414,1.209883092,1882,25,POLR2A;PPP6R3;POLA2;POLR2L;WRAP53;RUVBL1;NHP2;CTC1;RPA1
REACTOME_SARS_COV_2_INFECTION,0.19321593,0.762782218,0.563623433,1.180892431,1930,36,PARP10;MAN1B1;CHMP7;GANAB;UBE2I;CSNK1A1;MGAT2;MAP1LC3B;VCP;SRPK1;CANX;VHL;PARP16;CHMP6;ST6GAL1
REACTOME_POSITIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION,0.197410678,0.762782218,0.579820491,1.200815674,1966,26,CHD3;EP300;POLR2L;ACTB;MYO1C;GATAD2B;BAZ1B;GATAD2A;CBX3;MYBBP1A;TTF1;RBBP7
REACTOME_SIGNALING_BY_NOTCH,0.1998,0.762782218,0.532407327,1.13664405,1997,65,NOTCH1;CREBBP;MAML1;PSMD13;EP300;ATP2A3;TNRC6B;ATP2A2;CUL1;NCOR1;YWHAZ;PSEN1;AKT1;TNRC6A;ITCH;TLE3
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING,0.201028848,0.762782218,0.594864916,1.212371982,1992,20,IP6K2;SAMHD1;IRF5;ADAR;BST2;IFITM1;TYK2;IFITM2;IFITM3;ISG15;PTPN11
REACTOME_FORMATION_OF_RNA_POL_II_ELONGATION_COMPLEX,0.205504219,0.762782218,0.581818682,1.199518126,2045,24,POLR2A;SUPT5H;CCNT1;POLR2L;NELFB;ERCC2;AFF4
REACTOME_SARS_COV_1_INFECTION,0.205643137,0.762782218,0.578761579,1.196182636,2047,25,PARP10;CHMP7;GANAB;UBE2I;MAP1LC3B;VCP;CANX;VHL;PARP16;CHMP6;ST6GAL1
REACTOME_METABOLISM_OF_WATER_SOLUBLE_VITAMINS_AND_COFACTORS,0.209504752,0.762782218,0.550974566,1.159459099,2093,41,NADK;PARP10;FASN;SLC19A1;NFS1
REACTOME_CARGO_RECOGNITION_FOR_CLATHRIN_MEDIATED_ENDOCYTOSIS,0.209604802,0.762782218,0.550863843,1.159226096,2094,41,SH3GL1;AP2A2;LDLR;GRB2;EPS15L1;CD4;ITSN2;EPS15;PICALM;CLTCL1;TGOLN2;EPN1;AGFG1;COPS7A;NECAP1;REPS1;AP2S1;AP2B1
REACTOME_RHOB_GTPASE_CYCLE,0.209656285,0.762782218,0.589240689,1.203502858,2079,21,ARHGAP35;ARHGAP39;AKAP13;PKN1;ARHGEF12
REACTOME_TRANSCRIPTION_OF_THE_HIV_GENOME,0.211006415,0.762782218,0.570578491,1.184418348,2104,28,POLR2A;SUPT5H;CCNT1;POLR2L;TAF1;TAF2;NELFB;ERCC2
REACTOME_SIGNALING_BY_VEGF,0.211742348,0.762782218,0.544249205,1.150456993,2116,46,ACTG1;WASF2;PDPK1;RHOA;NCK2;ACTB;BAIAP2;ELMO2;AKT1;CTNND1;MAPK14;PXN;FYN;PTK2;CYFIP2;RICTOR
REACTOME_CELLULAR_SENESCENCE,0.2131,0.762782218,0.53255809,1.132967823,2130,58,EHMT1;MAP3K5;EP400;ANAPC11;MINK1;MAP4K4;TNRC6B;MDM4;RPS6KA3;TNRC6A;RELA;CDKN2D;MAPK14;SP1;CABIN1;FZR1;HIRA;AGO3;RBBP7;ATM;NFKB1;ANAPC16;MAPK1;CDC27;MOV10
REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS,0.2151,0.762782218,0.536279724,1.138804242,2150,53,NADK;PARP10;FASN;LDLR;SLC19A1;NFS1;AKT1;PDSS1;GPHN;AGRN
REACTOME_RAB_GERANYLGERANYLATION,0.21630884,0.762782218,0.586180161,1.197251839,2145,21,RAB24;RAB14;PTP4A2;RAB11A;RAB8A;RAB6A;RAB40C
REACTOME_MEIOSIS,0.217084006,0.762782218,0.593466987,1.205556178,2149,19,SUN2;DIDO1;UBE2I;STAG2;SUN1;RPA1
REACTOME_TRANSLATION_OF_SARS_COV_2_STRUCTURAL_PROTEINS,0.218787635,0.762782218,0.571885334,1.184381863,2179,26,PARP10;MAN1B1;GANAB;UBE2I;CSNK1A1;MGAT2;SRPK1;CANX
REACTOME_HIV_TRANSCRIPTION_INITIATION,0.219977667,0.762782218,0.600955265,1.210749601,2166,17,POLR2A;POLR2L;TAF1;TAF2;ERCC2
REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING,0.221898836,0.762782218,0.570475765,1.181462627,2210,26,GNB1;PDPK1;GNAI2;ZDHHC7;AKT1;BCL2
REACTOME_TRANSLATION_OF_SARS_COV_1_STRUCTURAL_PROTEINS,0.222563473,0.762782218,0.608494024,1.212410091,2173,15,PARP10;GANAB;UBE2I;CANX;PARP16;ST6GAL1
REACTOME_SIGNALING_BY_FGFR2,0.222634322,0.762782218,0.566694537,1.176355958,2220,28,POLR2A;HNRNPM;POLR2L;GRB2;HNRNPH1;FGF22;GAB1;PTBP1;TIAL1
REACTOME_RHOG_GTPASE_CYCLE,0.22284513,0.762782218,0.557113376,1.163430355,2225,33,ARFGAP3;ARHGAP35;ARHGAP39;KTN1;ELMO2;ANKLE2
REACTOME_RHOD_GTPASE_CYCLE,0.223708023,0.762782218,0.577306123,1.186868547,2224,23,ARHGAP35;ARHGAP39;ANKFY1;CAPZB;DBN1
REACTOME_CD28_CO_STIMULATION,0.229627355,0.766440061,0.605983199,1.207407331,2242,15,GRAP2;PDPK1;GRB2;AKT1;FYN;RICTOR;RAC1;MTOR
REACTOME_GOLGI_TO_ER_RETROGRADE_TRANSPORT,0.2313,0.766440061,0.528347883,1.124011,2312,58,ARFGAP3;SURF4;PLA2G6;PAFAH1B1;KLC2;USE1;CAPZB;KLC1;AGPAT3;KIF1B;TUBB4B;DYNC1H1;TUBA1A;KIF5B;COPZ1;RAB6A;DCTN1;ARFGAP1
REACTOME_REPRODUCTION,0.231675393,0.766440061,0.576445471,1.180786819,2300,22,SUN2;DIDO1;UBE2I;STAG2;IZUMO4;SUN1;RPA1
REACTOME_TRANSCRIPTIONAL_ACTIVITY_OF_SMAD2_SMAD3_SMAD4_HETEROTRIMER,0.235323785,0.766440061,0.58124693,1.184617674,2332,20,SKI;USP9X;CCNT1;NCOR1;RBL1;SP1;PARP1;TRIM33
REACTOME_TRANSPORT_OF_MATURE_TRANSCRIPT_TO_CYTOPLASM,0.236023602,0.766440061,0.537693119,1.135537683,2359,45,RNPS1;NUP214;SYMPK;NUP133;GLE1;NUP85;NUP153;SARNP;SLBP;SRSF4;CPSF1;CASC3;POLDIP3;SRSF5;SRRM1;U2AF2
REACTOME_SIGNALING_BY_BRAF_AND_RAF1_FUSIONS,0.236365456,0.766440061,0.550649949,1.152530225,2361,35,MAP2K2;ACTG1;ZC3HAV1;ACTB;YWHAB;IQGAP1;MARK3;RAF1;PEBP1;AP3B1
REACTOME_TOLL_LIKE_RECEPTOR_9_TLR9_CASCADE,0.237342405,0.766440061,0.538760516,1.136450522,2371,44,TICAM1;PELI1;S100B;CUL1;IKBKG;RPS6KA5;RPS6KA3;ATF1;RELA;VRK3;MAPK14;TNIP2;FBXW11;PPP2R1B;NFKB1;MAPK1;RBSN
REACTOME_SENESCENCE_ASSOCIATED_SECRETORY_PHENOTYPE_SASP,0.238181635,0.766440061,0.577016539,1.178535473,2362,21,EHMT1;ANAPC11;RPS6KA3;RELA;CDKN2D;FZR1;NFKB1;ANAPC16;MAPK1;CDC27;ANAPC7;STAT3
REACTOME_DUAL_INCISION_IN_TC_NER,0.240176423,0.766440061,0.560586248,1.163676249,2395,28,POLR2A;POLE;EP300;POLR2L;CUL4A;USP7;ERCC2;CUL4B;RPA1;UVSSA;RBX1
REACTOME_FLT3_SIGNALING_IN_DISEASE,0.24523494,0.766440061,0.594611297,1.191126472,2405,16,STAT5B;GRB2;ETV6;SPTBN1;TRIP11;ZMYM2;FLT3LG;PTPN11
REACTOME_SIGNALING_BY_SCF_KIT,0.246066389,0.766440061,0.589954578,1.188586424,2423,17,GRAP2;STAT5B;GRB2;SH2B3;FYN;PTPN11;RAC1;SOS1;STAT3
REACTOME_POTENTIAL_THERAPEUTICS_FOR_SARS,0.247348409,0.766440061,0.542501639,1.138843727,2471,38,IMPDH2;CHD3;BRD4;ATP1A1;AP2A2;PTGES3;GATAD2B;GATAD2A;ARID4B;TYK2;RBX1;RBBP7;AP2S1;AP2B1;PHF21A;TBK1;HDAC1;RIPK1;ROCK1
REACTOME_RHOBTB_GTPASE_CYCLE,0.248566749,0.766440061,0.597745632,1.190994173,2427,15,ACTG1;STK38;PHIP;DBN1;SRRM1
REACTOME_DISEASES_OF_METABOLISM,0.2538,0.766440061,0.523333316,1.112481082,2537,56,NOTCH1;DOLK;MAN1B1;TALDO1;CSPG5;IDUA;MGAT2;GALNS;AGRN;ALG12;MTRR;GFPT1
REACTOME_HCMV_LATE_EVENTS,0.254208417,0.766440061,0.553750508,1.150956624,2536,29,VPS37B;CHMP7;NUP214;NUP133;NUP85;NUP153;VPS28
REACTOME_PROTEIN_UBIQUITINATION,0.254703763,0.766440061,0.5449686,1.139202889,2544,34,UBE2J2;USP9X;UBE2G1;UBE2G2;UBE2L3;PEX14;UBE2D2;UBE2Q2;USP7;VCP;UBE2H
REACTOME_REGULATION_OF_MECP2_EXPRESSION_AND_ACTIVITY,0.254745557,0.766440061,0.578471075,1.175093803,2522,19,MECP2;SIN3A;TNRC6B;NCOR1;TNRC6A
REACTOME_REGULATED_NECROSIS,0.255364372,0.766440061,0.581954402,1.176270123,2522,18,PELI1;CHMP7;OGT;STUB1;SDCBP;PDCD6IP;BAK1;CHMP6
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA,0.255774423,0.766440061,0.498444003,1.079497396,2557,123,SF1;POLR2A;PRPF6;RBM5;SF3A2;RNPS1;HNRNPM;SNRNP70;NUP214;POLR2L;HNRNPUL1;SYMPK;NUP133;GLE1;NUP85;NUP153;HNRNPH1;SARNP;SLBP;SRSF4;RBM22;PDCD7;SRRT;CPSF1;PRPF38A;YBX1;PAPOLA;ELAVL1;HNRNPR;CASC3;POLDIP3;SRSF5;SRRM1;U2AF2;PTBP1
REACTOME_SIGNALING_BY_FGFR,0.261923848,0.766440061,0.550135062,1.144355516,2613,30,POLR2A;HNRNPM;POLR2L;GRB2;HNRNPH1;FGF22;GAB1;PTBP1;TIAL1
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_WHITE_ADIPOCYTE_DIFFERENTIATION,0.261957174,0.766440061,0.540137549,1.132822492,2617,37,CREBBP;MED15;MED13;EP300;NCOR1;SREBF2;CHD9;RELA;ZNF638;NCOA3;THRAP3;MED16;MED25;NFKB1;CEBPD;MED26;NCOA6
REACTOME_COPI_INDEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC,0.262429832,0.766440061,0.552582508,1.147061923,2617,28,PLA2G6;PAFAH1B1;CAPZB;AGPAT3;TUBB4B;DYNC1H1;TUBA1A;RAB6A;DCTN1
REACTOME_TOLL_LIKE_RECEPTOR_CASCADES,0.2643,0.766440061,0.520458816,1.107227743,2642,58,TICAM1;PELI1;S100B;CUL1;IKBKG;RPS6KA5;TRAF3;RPS6KA3;UBE2D2;ATF1;RELA;VRK3;MAPK14;TNIP2;FBXW11;CTSS;CTSK;PPP2R1B;NFKB1;PTPN11;MAPK1;RBSN;TBK1;TLR2;PIK3C3;RIPK1;PPP2R1A
REACTOME_NR1H3_NR1H2_REGULATE_GENE_EXPRESSION_LINKED_TO_CHOLESTEROL_TRANSPORT_AND_EFFLUX,0.265518296,0.766440061,0.58685552,1.175590085,2604,16,EP300;TNRC6B;ARL4C;NCOR1;TNRC6A;AGO3;KDM3A;MOV10;TNRC6C;TBL1XR1
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_VENTX,0.267161782,0.766440061,0.553732942,1.146788025,2661,26,EHMT1;ANAPC11;TNRC6B;TNRC6A;RELA;LEF1;FZR1;AGO3;NFKB1;ANAPC16;CDC27;MOV10;ANAPC7;CTNNB1
REACTOME_MRNA_SPLICING,0.268873113,0.766440061,0.502902067,1.082924396,2688,95,SF1;POLR2A;PRPF6;RBM5;SF3A2;RNPS1;HNRNPM;SNRNP70;POLR2L;HNRNPUL1;SYMPK;HNRNPH1;SRSF4;RBM22;PDCD7;SRRT;CPSF1;PRPF38A;YBX1;PAPOLA;ELAVL1;HNRNPR;CASC3;SRSF5;SRRM1;U2AF2;PTBP1;SF3B2;DHX9
REACTOME_LEISHMANIA_INFECTION,0.2706,0.766440061,0.511030618,1.095240104,2705,76,GNB1;ACTG1;WASF2;MYH9;GRB2;ACTB;P2RY11;BAIAP2;MYO1C;ELMO2;GNAI2;ARPC2;MYO5A;NCKIPSD;RELA;DVL1;MAPK14;FYN;PTK2;PRKAR1A;DVL3;CYFIP2;SUGT1
REACTOME_GENE_SILENCING_BY_RNA,0.272217774,0.766440061,0.53959167,1.127962948,2719,34,POLR2A;NUP214;TNRC6B;POLR2L;NUP133;NUP85;NUP153;TNRC6A;IPO8;XPO5;AGO3;DROSHA
REACTOME_CONSTITUTIVE_SIGNALING_BY_AKT1_E17K_IN_CANCER,0.273443898,0.766440061,0.587956108,1.171488775,2670,15,TSC2;PDPK1;AKT1;RICTOR;MTOR;RPS6KB2;FOXO3
REACTOME_SUMOYLATION_OF_CHROMATIN_ORGANIZATION_PROTEINS,0.274148297,0.766440061,0.546628237,1.136153161,2735,29,CHD3;NUP214;NUP133;UBE2I;NUP85;NUP153;SATB1
REACTOME_CA2_PATHWAY,0.281212243,0.766440061,0.557588019,1.142159348,2792,22,GNB1;TNRC6B;TNRC6A;WNT11;NLK;NFATC1;LEF1;PLCB1;AGO3;MOV10;CTNNB1;ITPR2;TNRC6C;AXIN2
REACTOME_FORMATION_OF_TC_NER_PRE_INCISION_COMPLEX,0.281312726,0.766440061,0.54895907,1.136901276,2802,26,POLR2A;EP300;POLR2L;CUL4A;USP7;ERCC2;CUL4B;UVSSA;RBX1;COPS7A
REACTOME_REGULATION_OF_TP53_EXPRESSION_AND_DEGRADATION,0.281578947,0.766440061,0.572498361,1.157157185,2781,18,PDPK1;MDM4;AKT1;USP7;PHF20;RFFL;RICTOR;PPP2R1B;ATM;CCNG1;MTOR;PPP2R1A
REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,0.284782387,0.766440061,0.578888996,1.15963153,2793,16,ECI1;HADHA
REACTOME_CHROMOSOME_MAINTENANCE,0.284870331,0.766440061,0.539808676,1.124849771,2844,32,POLR2A;PPP6R3;POLA2;POLR2L;WRAP53;RUVBL1;NHP2;RSF1;CTC1;RPA1;CENPC;RBBP7;RFC1
REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS,0.2856,0.766440061,0.513062726,1.093171064,2855,62,PACS1;PSMD13;AP2A2;NUP214;CCNT1;NUP133;NUP85;NUP153;CD4;FYN;RANBP1;RBX1;PSME4;PSMA4;AP1G1;AP1M1;ARF1;AP2S1;PSMF1;AP2B1
REACTOME_KINESINS,0.287055735,0.766440061,0.565587513,1.148922409,2842,19,KLC2;KLC1;KIF1B;TUBB4B;TUBA1A;KIF5B
REACTOME_SIGNALING_BY_ERBB2,0.287449393,0.766440061,0.570354136,1.15282319,2839,18,RHOA;GRB2;AKT1;STUB1;GAB1;FYN
REACTOME_RHOA_GTPASE_CYCLE,0.2884,0.766440061,0.519415552,1.100121457,2883,49,ARHGAP35;ARHGAP39;RHOA;AKAP13;KTN1;FAF2;BCAP31;IQGAP1;PKN1;SCFD1;ARHGEF12
REACTOME_NEGATIVE_REGULATION_OF_MAPK_PATHWAY,0.288781373,0.766440061,0.558632195,1.140986113,2864,21,MAP2K2;YWHAB;PPP5C;MARK3;DUSP16;RAF1;PEBP1;PPP2R1B;MAPK1
REACTOME_INTRINSIC_PATHWAY_FOR_APOPTOSIS,0.290881764,0.766440061,0.541027166,1.124511474,2902,29,CARD8;PPP3CC;YWHAB;NMT1;YWHAZ;AKT1;BCL2;YWHAQ;TP53BP2
REACTOME_PLATELET_HOMEOSTASIS,0.291704465,0.766440061,0.557790322,1.139266616,2893,21,GNB1;ATP2A3;ATP2A2;MAPK14;P2RX2;PPP2R1B;GNAS;PTPN11;KCNMB4;PPP2R1A;ITPR2;PPP2R5D;ORAI1;PAFAH2
REACTOME_TRANSPORT_OF_THE_SLBP_DEPENDANT_MATURE_MRNA,0.291902834,0.766440061,0.568506353,1.149088375,2883,18,NUP214;NUP133;NUP85;NUP153;SLBP
REACTOME_BUDDING_AND_MATURATION_OF_HIV_VIRION,0.29514742,0.769899234,0.578755964,1.153157703,2882,15,VPS37B;CHMP7;VPS28;PDCD6IP;CHMP6
REACTOME_ENDOSOMAL_SORTING_COMPLEX_REQUIRED_FOR_TRANSPORT_ESCRT,0.296605851,0.769899234,0.574345936,1.150530863,2909,16,VPS37B;CHMP7;VPS28;CHMP6;CHMP4B;MVB12A;STAM
REACTOME_RAC3_GTPASE_CYCLE,0.299779868,0.769899234,0.525887772,1.105552875,2995,40,ARHGAP35;ARHGAP39;WASF2;RAPGEF1;GIT2;BAIAP2;TAOK3
REACTOME_COSTIMULATION_BY_THE_CD28_FAMILY,0.304142369,0.769899234,0.547666365,1.125932944,3024,23,GRAP2;PDPK1;GRB2;AKT1;CD4;FYN;RICTOR;PPP2R1B;PTPN11;RAC1;MTOR;PPP2R1A
REACTOME_INTRA_GOLGI_AND_RETROGRADE_GOLGI_TO_ER_TRAFFIC,0.307969203,0.769899234,0.496848786,1.068741308,3079,92,CYTH1;ARFGAP3;SURF4;PLA2G6;VTI1A;PAFAH1B1;KLC2;USE1;CAPZB;KLC1;AGPAT3;KIF1B;GOLGA1;TUBB4B;DYNC1H1;STX16;VPS51;TUBA1A;KIF5B;NAA35;COPZ1;RAB6A;TGOLN2;DCTN1;ARFGAP1
