pathway,pval,padj,ES,NES,nMoreExtreme,size,leadingEdge
REACTOME_RAB_GEFS_EXCHANGE_GTP_FOR_GDP_ON_RABS,0.015535156,0.172237598,0.503177258,1.516111942,153,33,TRAPPC10;SBF1;TRAPPC8;GAPVD1;AKT1;RAB8A;RAB6A;DENND4C;RAB7A;RAB8B;TRAPPC9;RAB10;DENND6A;DENND4A;DENND1B;RAB3A
REACTOME_HIV_INFECTION,0.01729827,0.184875,0.400482028,1.328832277,172,112,PACS1;NUP214;NUP188;VPS37B;PSMD13;POLR2A;CCNT1;AP2A2;XRCC6;POLR2L;NELFB;RBX1;NUP98;TAF2;NMT1;SUPT5H;VPS28;AP2B1;RNGTT;NUP133;MVB12A;ELOB;AP1G1;PSMA4;NUP85;TAF1;PSMD1;ARF1;GTF2B;UBA52;RAC1;BTRC;PSME4;PSMC4;PSMF1;PSMC2;KPNB1;NMT2;NUP35;TSG101;SUPT16H;PSMD4;XPO1;ELOA;PSIP1;CHMP6;CHMP7;NDC1;TCEA1;NUP160;ERCC3;ERCC2;SEM1;PSMC5;RANGAP1;ATP6V1H;VPS37A;PAK2;PSMD2
REACTOME_APOPTOSIS,0.0174,0.184875,0.430260943,1.389055641,173,73,SPTAN1;PLEC;PSMD13;CARD8;ADD1;PPP3CC;YWHAQ;NMT1;YWHAZ;YWHAB;GSN;AKT1;BCAP31;ROCK1;PSMA4;STK26;MAPK1;PTK2;TP53BP2;XIAP;PSMD1;SATB1;CTNNB1;UBA52;STK24;PSME4;PSMC4;PSMF1;PSMC2;KPNB1;PSMD4;BCL2
REACTOME_SARS_COV_INFECTIONS,0.017803561,0.185302367,0.435221067,1.398826823,177,69,IMPDH2;MAN1B1;AP2A2;BRD4;SRPK1;GATAD2B;RBX1;CSNK1A1;AP2B1;ATP1A1;MAP1LC3B;VCP;ROCK1;GANAB;CHD3;RBBP7;PHF21A;UBE2I;HDAC1;PTGES3;PARP8;PIK3C3;UBA52;ST6GAL1;STAT2;CUL3;PARP10;SUMO1;GATAD2A;RPN1;VHL;CANX
REACTOME_MAPK6_MAPK4_SIGNALING,0.018551945,0.189229844,0.469681072,1.455461794,184,44,PSMD13;TNRC6B;NCOA3;IGF2BP1;TNRC6A;PSMA4;DNAJB1;PSMD1;AGO3;UBA52;RAC1;CDC14A;TNRC6C;PSME4;PSMC4;PSMF1;PSMC2;AGO4;FOXO3;PSMD4;XPO1;AGO2;CDC42;SEPTIN7;SEM1;PSMC5;PAK2;PSMD2;CDC42EP2
REACTOME_MTOR_SIGNALLING,0.019757474,0.189408079,0.567039199,1.56944377,188,18,PRKAG1;STK11;TSC2;YWHAB;AKT1;RPTOR;RPS6;STRADA
REACTOME_MEIOTIC_SYNAPSIS,0.019942412,0.189408079,0.58975214,1.575415843,186,15,STAG2;DIDO1;SUN2;H2AZ2;SUN1;UBE2I;SYNE1;SMC3
REACTOME_RHO_GTPASES_ACTIVATE_PKNS,0.019944768,0.189408079,0.528155066,1.529116967,194,24,RHOA;YWHAQ;H2AZ2;YWHAZ;YWHAB;KDM4C;PPP1R12A;MYH9;NCOA2;RAC1;PKN1
REACTOME_DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA,0.020054973,0.189408079,0.520069675,1.523803205,196,26,CREBBP;TRAF3;EP300;TAX1BP1;ITCH;CYLD;RELA;UBE2D2;RNF216;UBE2K;UBA52;APP;CHUK;FADD;IKBKG;S100B
REACTOME_CIRCADIAN_CLOCK,0.021270131,0.194666725,0.505716098,1.501631419,209,29,CREBBP;CHD9;CSNK1D;RBM4;EP300;NCOA6;CUL1;NCOR1;TGS1;TBL1XR1;NCOA2;UBA52;BTRC
REACTOME_MEIOSIS,0.021968997,0.194666725,0.529805628,1.522637206,213,23,STAG2;DIDO1;RPA1;SUN2;H2AZ2;SUN1;UBE2I;ATM;SYNE1;SMC3
REACTOME_HOMOLOGY_DIRECTED_REPAIR,0.022231124,0.194666725,0.454772495,1.424073696,221,49,RAD52;POLE;RPA1;UIMC1;ATRIP;EME2;RFC1;RNF168;XRCC3;BRCC3;SUMO2;POLH;UBE2I;PARP1;RTEL1;ATM;PIAS4;UBA52;RNF8;SUMO1;UBE2V2
REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX,0.022405305,0.194666725,0.474966792,1.456108451,222,39,AXIN1;PSMD13;RBX1;CSNK1A1;CUL1;PSMA4;HDAC1;PSMD1;CTNNB1;ZRANB1;UBA52;BTRC;PPP2R1B;PSME4;TLE3;PSMC4;PSMF1;PSMC2;PSMD4;PPP2CA;PPP2R1A;SEM1;PSMC5;LEF1;PSMD2
REACTOME_REGULATION_OF_LIPID_METABOLISM_BY_PPARALPHA,0.022520268,0.194666725,0.450208708,1.418740281,224,53,MED13;CREBBP;CHD9;MED15;EP300;SIN3A;NCOA6;NCOA3;ACOX1;THRAP3;MED16;NFYC;NCOR1;TGS1;MTF1;TBL1XR1;NCOA2;MED26;MED14;ESRRA;MED25;MED1;MED13L;NCOA1;MED8;CCNC;HMGCR;ALAS1
REACTOME_GLOBAL_GENOME_NUCLEOTIDE_EXCISION_REPAIR_GG_NER,0.023241835,0.1975556,0.456985222,1.42574881,231,47,POLE;RBX1;RPA1;PIAS1;GPS1;RUVBL1;CUL4A;RFC1;DDB1;SUMO2;UBE2I;PARP1;INO80;UBA52;SUMO1;CUL4B;UBE2V2;COPS7A;ACTB;COPS2;DDB2;ERCC3;RFC2;ERCC2;COPS3;COPS5;XPA;INO80D;RAD23B;PARP2
REACTOME_TP53_REGULATES_METABOLIC_GENES,0.023976726,0.200461148,0.468589529,1.443570757,238,41,PRKAG1;TNRC6B;LRPPRC;YWHAQ;TSC2;YWHAZ;YWHAB;TNRC6A;AKT1;RPTOR;COX5A;COX14;AGO3;MTOR;TNRC6C;COX7A2L;AGO4;GLS;COX6C;GPX2;AGO2
REACTOME_METABOLISM_OF_RNA,0.02479752,0.200502455,0.348614341,1.206143786,247,290,SF1;BOP1;RNPS1;SYMPK;NUP214;NUP188;DDX6;CNOT6;PSMD13;SMG6;GLE1;POLR2A;SET;PRPF38A;CSNK1D;SNRNP70;PRPF6;RBM5;POLR2L;HNRNPM;PDCD7;NUP98;SRSF4;SF3A2;SLBP;YBX1;SUPT5H;YWHAZ;YWHAB;IGF2BP1;RPS13;HNRNPA2B1;RNGTT;HNRNPR;ZBTB8OS;NUP133;HNRNPUL1;RBM22;PELP1;EXOSC4;SMG7;AKT1;GCFC2;SARNP;PSMA4;TYW1;PNRC2;SRRM2;EFTUD2;RPS6;CNOT6L;CPSF2;SNUPN;NUP85;NOP14;CNOT4;TGS1;CWC22;PSMD1;WDR4;ZNF473;U2SURP;PAPOLA;XRN1;ADAR;WDR18;TUT4;RPS15;HNRNPH1;DDX1;UBA52;CASC3;RPL13;NOC4L;METTL14;CNOT10;SRRM1;TUT7;DCP2;CPSF1;PSME4;UTP20;THOC2;DIMT1;MTREX;RTRAF;PSMC4;QTRT2;PSMF1;PSMC2;CNOT9;ANP32A;RPL13A;LAGE3;QTRT1;SMG1;XRN2;NUP35;U2AF2;RRP36;DNAJC8;PSMD4;XPO1;TRMT112;CNOT11;PPP2CA;DCP1A;SRRT;ELAVL1;SNU13;HNRNPC;SNRPD2;CSTF3;SNRPC;DDX42;MAPK14;EDC3;CDC40;PPP2R1A;NDC1;TRMU;NUP160;ERCC3;ERCC2;POP1;SEM1;SNRPB;PSMC5;NUDT21;XPOT;DDX20;PSMD2;RPS5;PCF11;THOC1
REACTOME_HATS_ACETYLATE_HISTONES,0.025055121,0.200502455,0.45891593,1.428865457,249,46,EP400;CREBBP;KANSL2;EP300;BRD1;PHF20;RUVBL1;OGT;ING5;ING4;RBBP7;EPC1;ELP5;HAT1;TAF5L;ELP3;NCOA2;MORF4L1;ELP6;KAT8;DR1;ACTB;NCOA1;YEATS2;SUPT7L
REACTOME_DNA_DAMAGE_RECOGNITION_IN_GG_NER,0.025161092,0.200502455,0.519382025,1.503717218,245,24,RBX1;GPS1;RUVBL1;CUL4A;DDB1;PARP1;INO80;UBA52;CUL4B;COPS7A;ACTB;COPS2;DDB2;COPS3;COPS5;INO80D;RAD23B;PARP2
REACTOME_REGULATION_OF_MECP2_EXPRESSION_AND_ACTIVITY,0.026223051,0.203979602,0.538695144,1.515470375,252,20,HTT;MECP2;TNRC6B;SIN3A;TNRC6A;NCOR1;HDAC1;TBL1XR1;AGO3;TNRC6C;AGO4
REACTOME_NEDDYLATION,0.02639736,0.203979602,0.397934367,1.313369867,263,102,FBXW5;PSMD13;SPSB3;FBXO22;RBX1;PUM2;FBXW2;BTBD1;GPS1;DCUN1D2;CUL4A;CUL1;DCUN1D1;CCNF;ELOB;DDB1;PSMA4;RBBP7;NAE1;FBXW11;UBE2D2;PSMD1;DCAF10;UBA52;BTRC;DCAF5;CUL3;KCTD6;FBXO9;FBXL5;PSME4;CUL4B;PSMC4;COPS7A;PSMF1;PSMC2;CUL7;FBXL16;VHL;PSMD4;KLHL11;FBXL22;CUL9;COMMD5;COPS2;DDB2;SENP8;COMMD8;COPS3;SEM1;PSMC5;COPS5
REACTOME_REPRODUCTION,0.0268757,0.204576223,0.507405831,1.486698166,263,26,STAG2;DIDO1;RPA1;SUN2;H2AZ2;SUN1;IZUMO4;UBE2I;ATM;SYNE1;SMC3
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA,0.02729727,0.204729527,0.384740292,1.285397197,272,126,SF1;RNPS1;SYMPK;NUP214;NUP188;GLE1;POLR2A;PRPF38A;SNRNP70;PRPF6;RBM5;POLR2L;HNRNPM;PDCD7;NUP98;SRSF4;SF3A2;SLBP;YBX1;HNRNPA2B1;HNRNPR;NUP133;HNRNPUL1;RBM22;GCFC2;SARNP;SRRM2;EFTUD2;CPSF2;NUP85;CWC22;U2SURP;PAPOLA;HNRNPH1;CASC3;METTL14;SRRM1;CPSF1;THOC2;MTREX;NUP35;U2AF2;DNAJC8;SRRT;ELAVL1;SNU13;HNRNPC;SNRPD2;CSTF3;SNRPC;DDX42
REACTOME_SARS_COV_2_INFECTION,0.028683971,0.212011962,0.485505382,1.458805245,283,32,MAN1B1;SRPK1;CSNK1A1;MAP1LC3B;VCP;GANAB;UBE2I;PARP8;PIK3C3;UBA52;ST6GAL1;PARP10;SUMO1;RPN1;VHL;CANX;CHMP6;ST3GAL2;CHMP7
REACTOME_TRANSCRIPTIONAL_ACTIVITY_OF_SMAD2_SMAD3_SMAD4_HETEROTRIMER,0.029742848,0.216513175,0.526662823,1.492129848,287,21,CCNT1;SKI;TRIM33;RBL1;USP9X;MAPK1;PARP1;NCOR1;HDAC1;UBA52;SMURF2;SMAD2;SKIL;CCNC
REACTOME_PCP_CE_PATHWAY,0.030916415,0.216513175,0.474501154,1.438231742,306,35,PSMD13;AP2A2;RHOA;AP2B1;WNT11;DVL1;PSMA4;PSMD1;UBA52;RAC1;SMURF2;PSME4;PSMC4;RYK;PSMF1;PSMC2;DVL3;PSMD4;SEM1;PSMC5;PSMD2;PFN1
REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS,0.030945444,0.216513175,0.464214103,1.423143872,307,39,NUP214;PSMD13;SET;YWHAZ;YWHAB;EXOSC4;AKT1;PSMA4;PSMD1;XRN1;UBA52;DCP2;PSME4;PSMC4;PSMF1;PSMC2;ANP32A;PSMD4;XPO1;DCP1A;ELAVL1;MAPK14;SEM1;PSMC5;PSMD2
REACTOME_NEGATIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION,0.030991102,0.216513175,0.510812834,1.478907658,302,24,DNMT1;POLR2L;SIN3A;H2AZ2;TTF1;SAP30BP;POLR1C;HDAC1;BAZ2A
REACTOME_NUCLEOTIDE_EXCISION_REPAIR,0.031415708,0.216513662,0.429132591,1.366866223,313,61,POLE;POLR2A;POLR2L;EP300;RBX1;RPA1;UVSSA;PIAS1;GPS1;RUVBL1;CUL4A;RFC1;DDB1;SUMO2;USP7;UBE2I;PARP1;INO80;UBA52;SUMO1;CUL4B;UBE2V2;COPS7A;ACTB;COPS2;DDB2;TCEA1;ERCC3;RFC2;ERCC2;COPS3;COPS5;XPA;INO80D;RAD23B;PARP2;AQR
REACTOME_FORMATION_OF_TC_NER_PRE_INCISION_COMPLEX,0.031976449,0.217439854,0.494762019,1.462768393,314,28,POLR2A;POLR2L;EP300;RBX1;UVSSA;GPS1;CUL4A;DDB1;USP7;UBA52;CUL4B;COPS7A;COPS2;TCEA1;ERCC3;ERCC2;COPS3;COPS5;XPA
REACTOME_SEPARATION_OF_SISTER_CHROMATIDS,0.03269673,0.219412269,0.408393427,1.326607894,326,79,STAG2;ANAPC11;PAFAH1B1;PSMD13;PDS5A;TAOK1;CKAP5;NUP98;KNTC1;NUP133;CDC27;DYNC1H1;PSMA4;NUP85;WAPL;MAD1L1;PSMD1;ANAPC4;UBA52;ANAPC7;PPP2R1B;PSME4;TUBA1C;SMC3;PSMC4;PSMF1;PSMC2;PDS5B;NDEL1;PSMD4;XPO1;PPP2CA;PPP1CC;CENPO;PPP2R1A;CLASP2;NUP160;SEM1;AHCTF1;CDC23;PSMC5;RANGAP1
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_VENTX,0.033957247,0.223191958,0.507574493,1.469531997,331,24,ANAPC11;EHMT1;TNRC6B;TNRC6A;CDC27;RELA;ANAPC4;CTNNB1;AGO3;TNRC6C;ANAPC7;AGO4;FZR1
REACTOME_REGULATION_OF_TP53_ACTIVITY,0.0348,0.223191958,0.416466798,1.341415725,347,71,PRKAG1;EHMT1;NOC2L;STK11;GATAD2B;EP300;BRD1;RPA1;TAF2;PHF20;SETD9;JMY;ATRIP;AKT1;MDM4;ING5;CHD3;RBBP7;USP7;TP53BP2;TAF1;ATM;HDAC1;UBA52;MTOR;PPP2R1B;GATAD2A;SUPT16H;CCNG1;PPP2CA;MDM2;MAPK14;RICTOR;PPP2R1A;RFC2;MBD3;PML;BRD7;CSNK2A1;PIP4K2A
REACTOME_FORMATION_OF_THE_BETA_CATENIN_TCF_TRANSACTIVATING_COMPLEX,0.034802542,0.223191958,0.537438799,1.498590637,333,19,CREBBP;KMT2D;SMARCA4;EP300;H2AZ2;RUVBL1;HDAC1;CTNNB1;TLE3
REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS,0.035010503,0.223191958,0.422679998,1.352021182,349,65,PACS1;NUP214;NUP188;PSMD13;CCNT1;AP2A2;RBX1;NUP98;AP2B1;NUP133;ELOB;AP1G1;PSMA4;NUP85;PSMD1;ARF1;UBA52;RAC1;BTRC;PSME4;PSMC4;PSMF1;PSMC2;KPNB1;NUP35;PSMD4;XPO1;PSIP1;NDC1;NUP160;SEM1;PSMC5;RANGAP1;ATP6V1H;PAK2;PSMD2
REACTOME_SARS_COV_1_INFECTION,0.036548955,0.225179729,0.515430197,1.472426712,354,22,MAP1LC3B;VCP;GANAB;UBE2I;PARP8;PIK3C3;UBA52;ST6GAL1;PARP10;SUMO1;VHL;CANX;CHMP6;ST3GAL2;CHMP7;PARP6;UVRAG
REACTOME_CYTOPROTECTION_BY_HMOX1,0.037530024,0.225179729,0.434102117,1.369718606,374,54,CREBBP;PSMD13;CHD9;RBX1;LRPPRC;SIN3A;NCOA6;CUL1;PSMA4;COX5A;NCOR1;TGS1;PSMD1;TBL1XR1;NCOA2;COX14;UBA52;CUL3;PSME4;COX7A2L;PSMC4;PSMF1;PSMC2;PSMD4;COX6C;MED1;NCOA1;SEM1;PSMC5;PSMD2;CSNK2A1;STAT3;COX18
REACTOME_INFECTIOUS_DISEASE,0.03759624,0.225179729,0.340862125,1.182259442,375,311,PACS1;IMPDH2;MAN1B1;NUP214;NUP188;VPS37B;PSMD13;PGK1;RNF213;POLR2A;SH3GL1;CCNT1;AP2A2;BRD4;XRCC6;GNB1;SRPK1;POLR2L;NELFB;GATAD2B;RBX1;CSNK1A1;NUP98;TAF2;NMT1;SUPT5H;VPS28;WASF2;ACTG1;AP2B1;RPS13;GNAI2;EPS15;GRB2;RNGTT;NUP133;STAM;MVB12A;ATP1A1;MAP1LC3B;VCP;ELOB;ROCK1;DVL1;GANAB;CHD3;AP1G1;RELA;DYNC1H1;PSMA4;RBBP7;MAPK1;RPS6;PHF21A;SUGT1;CHMP1A;PTK2;UBE2I;RAB7A;PARP1;MYH9;NUP85;NCOR1;TAF1;HDAC1;PTGES3;PSMD1;ARF1;PARP8;TBL1XR1;GTF2B;PIK3C3;CTNNB1;RPS15;UBA52;RAC1;ST6GAL1;MAP2K2;BTRC;NCKIPSD;RPL13;STAT2;CUL3;PARP10;APP;PSME4;SUMO1;TUBA1C;PSMC4;PSMF1;PSMC2;GATAD2A;RPL13A;RPN1;KPNB1;NMT2;NUP35;VHL;DVL3;TSG101;SUPT16H;DUSP16;PRKAR2A;PSMD4;CANX;XPO1;PRKAR1A;ARPC2;MAP2K1;GNAS;ELOA;MC1R;KPNA5;ACTB;CDC42;ADCY9;PSIP1;EZH2;MAPK14;CHMP6;ST3GAL2;CHMP7;ITGA4;NDC1;TCEA1;NUP160;ERCC3;ERCC2;GNB2;SEM1;PSMC5;RANGAP1;JAK2;ATP6V1H;VPS37A;PAK2;MBD3;PSMD2;PML;PARP6;RPS5;CREB1;MAPK8;WIPF2;ISG15;UVRAG;CHMP5;MTA1;TPR;PDCD6IP;PTH2R;EED;ABI2;FYN;DYNC1I2;AP1M1;CUL5;RBBP4;ITPR2;TUBB4B;CEBPD;CBL;GTF2A2;RANBP1;ARPC1A;CCNK;REST
REACTOME_GENE_SILENCING_BY_RNA,0.037713139,0.225179729,0.450897344,1.394171573,375,43,NUP214;NUP188;POLR2A;POLR2L;TNRC6B;NUP98;IPO8;H2AZ2;XPO5;NUP133;TNRC6A;DICER1;NUP85;DROSHA;AGO3;TNRC6C;AGO4;NUP35
REACTOME_DNA_DOUBLE_STRAND_BREAK_REPAIR,0.03801901,0.225179729,0.423474467,1.350438579,379,62,RAD52;POLE;XRCC6;RPA1;UIMC1;EYA3;ATRIP;EME2;RFC1;RNF168;PPP5C;XRCC3;BRCC3;SUMO2;POLH;UBE2I;PARP1;RTEL1;ATM;PIAS4;UBA52;POLL;RNF8;SUMO1;UBE2V2;BAZ1B
REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH,0.038557214,0.225179729,0.525152678,1.477372378,371,20,SPTAN1;GRB2;GFRA4;AGRN;PTPRA;MAPK1;CACNB3;PTK2
REACTOME_MRNA_SPLICING,0.03909609,0.225179729,0.393574492,1.293749638,390,96,SF1;RNPS1;SYMPK;POLR2A;PRPF38A;SNRNP70;PRPF6;RBM5;POLR2L;HNRNPM;PDCD7;SRSF4;SF3A2;YBX1;HNRNPA2B1;HNRNPR;HNRNPUL1;RBM22;GCFC2;SRRM2;EFTUD2;CPSF2;CWC22;U2SURP;PAPOLA;HNRNPH1;CASC3;SRRM1;CPSF1;MTREX;U2AF2;DNAJC8;SRRT;ELAVL1;SNU13;HNRNPC;SNRPD2;CSTF3;SNRPC;DDX42
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX2,0.039211743,0.225179729,0.462516734,1.410264523,389,37,CBFB;PSMD13;RBX1;AKT1;CUL1;STUB1;PSMA4;MAPK1;PSMD1;UBA52;RBM14;ESRRA;PSME4;PSMC4;RUNX1;PSMF1;PSMC2
REACTOME_RHO_GTPASE_EFFECTORS,0.03929607,0.225179729,0.382059141,1.272050274,392,118,PAFAH1B1;MRTFA;KTN1;TAOK1;KLC1;RHOA;KLC2;CKAP5;NUP98;KNTC1;YWHAQ;H2AZ2;YWHAZ;YWHAB;WASF2;ACTG1;GRB2;NUP133;KDM4C;PPP1R12A;ROCK1;DVL1;DYNC1H1;IQGAP1;MAPK1;PTK2;MYH9;NUP85;NF2;MAD1L1;PIK3C3;CTNNB1;NCOA2;RAC1;PKN1;NCKIPSD;PPP2R1B;TUBA1C;NDEL1;DVL3;XPO1;PPP2CA;ARPC2;ACTB;CDC42;PKN3;MAPK14;PPP1CC;CENPO;CTTN;PPP2R1A;CLASP2;KIF5B;NUP160;AHCTF1;RANGAP1;PAK2;PFN1;FLNA;ZWILCH;PFN2;WIPF2
REACTOME_TBC_RABGAPS,0.041127965,0.233058468,0.492144596,1.441982775,403,26,RABEP1;TSC2;TBC1D20;RAB8A;MAP1LC3B;RAB6A;TBC1D14;RAB7A;RAB8B;GGA1;GABARAP;RAB11A;TBC1D16
REACTOME_CELLULAR_RESPONSE_TO_HYPOXIA,0.043530956,0.242425703,0.473169509,1.417123216,430,31,CREBBP;PSMD13;EP300;RBX1;ELOB;PSMA4;UBE2D2;PSMD1;UBA52;PSME4;PSMC4;PSMF1;EGLN1;PSMC2;VHL;PSMD4
REACTOME_DEVELOPMENTAL_BIOLOGY,0.04389561,0.242425703,0.339819485,1.176546069,438,296,SPTAN1;RNPS1;CBFB;MED13;CREBBP;CTCF;RRAS;MAML1;CNOT6;PSMD13;CHD9;PKNOX1;CAPN1;POLR2A;AP2A2;RHOA;FARP2;POLR2L;MED15;KMT2D;SMARCA4;EP300;RBX1;UTRN;NCOA6;MAFA;ZNF638;NCOA3;KMT2A;H2AZ2;ACTG1;AP2B1;RPS13;GRB2;PSEN1;GFRA4;AKT1;THRAP3;ELOB;ROCK1;AGRN;ARHGAP35;RELA;RPS6KA3;PSMA4;PTPRA;FOXP1;DLG1;RBBP7;APH1B;MAPK1;RPS6;CACNB3;PTK2;MED16;MYH9;SDCBP;NCOR1;TCF3;GRIN1;TGS1;PSMD1;ARHGEF12;TBL1XR1;CTNNB1;RPS15;NCOA2;UBA52;RAC1;MAP2K2;CASC3;MED26;RPL13;RGMA;NR6A1;LHX3;SPAG9;MED14;KMT2C;FOXH1;MED25;PSME4;PLXNA3;TUBA1C;EPHB3;PSMC4;RUNX1;PSMF1;PSMC2;CNOT9;PTPN11;PITPNA;RPL13A;FOXO3;RGMB;PRKAR2A;PSMD4;ARPC2;MAP2K1;AMH;RAP1GAP;SMAD2;MED1;ACTB;CDC42;MED13L;NCOA1;EZH2;MAPK14;CLASP2;MSI1;DRAP1;MED8;CCNC;HMGCR;SEM1;PSMC5;KDM6A;DAG1;KLF5;SPTBN1;PAK2;LEF1;PSMD2;PFN1;PML;RPS5;CREB1;MAPK8;UPF3B;DEK;NCK2;PFN2;CSNK2A1
REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE,0.04429557,0.242425703,0.386046671,1.275444644,442,104,STAG2;ANAPC11;NUP188;PAFAH1B1;PSMD13;PDS5A;TAOK1;CKAP5;NUP98;KNTC1;NUP133;ANKLE2;CDC27;DYNC1H1;PSMA4;UBE2I;NUP85;WAPL;MAD1L1;PSMD1;ANAPC4;UBA52;ANAPC7;PPP2R1B;PSME4;SUMO1;TUBA1C;SMC3;PSMC4;PSMF1;PSMC2;PDS5B;KPNB1;NDEL1;NUP35;PSMD4;XPO1;PPP2CA;LEMD3;PPP1CC;CHMP6;CHMP7;CENPO;PPP2R1A;CLASP2;NDC1;NUP160;SEM1;AHCTF1;CDC23;PSMC5;RANGAP1
REACTOME_TRANSLATION_OF_SARS_COV_2_STRUCTURAL_PROTEINS,0.044682384,0.242425703,0.507129742,1.448714848,433,22,MAN1B1;SRPK1;CSNK1A1;GANAB;UBE2I;PARP8;UBA52;ST6GAL1;PARP10;SUMO1;RPN1;CANX
REACTOME_TRANSLESION_SYNTHESIS_BY_Y_FAMILY_DNA_POLYMERASES_BYPASSES_LESIONS_ON_DNA_TEMPLATE,0.045369015,0.243559977,0.530184758,1.467438525,433,18,NPLOC4;POLE;RPA1;RFC1;VCP;POLH;UBA52;REV1
REACTOME_POTENTIAL_THERAPEUTICS_FOR_SARS,0.04765735,0.249475052,0.455865127,1.389983041,473,37,IMPDH2;AP2A2;BRD4;GATAD2B;RBX1;AP2B1;ATP1A1;ROCK1;CHD3;RBBP7;PHF21A;HDAC1;PTGES3;STAT2;CUL3
REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS,0.04769523,0.249475052,0.358856874,1.217378162,476,177,AXIN1;CREBBP;MAML1;PSMD13;RNF213;KREMEN2;POLR2A;MECP2;KLC1;POLR2L;EP300;RBX1;CSNK1A1;CNTRL;TSC2;YWHAB;ACTG1;GRB2;PSEN1;MARK3;AKT1;CUL1;VCP;EEF1G;TRIM24;PSMA4;STAT5B;PPM1B;IQGAP1;APH1B;MAPK1;TPM4;RPS6;RAF1;MYH9;TRIP11;NCOR1;HDAC1;DERL2;DCTN1;PSMD1;QKI;TBL1XR1;CTNNB1;UBA52;RAC1;MAP2K2;MTOR;PPP2R1B;FGF22;PSME4;MAP3K11;PSMC4;PSMF1;PSMC2;PTPN11;AGK;FOXO3;DUSP16;PSMD4;CLCN6;PRKAR1A;PPP2CA;MAP2K1;CHUK;SMAD2;MDM2;LRRFIP1;ACTB;ZC3HAV1;PPP1CC;RICTOR;PPP2R1A;KIF5B;AP3B1;STRN;MIB2;CCNC;SEM1;PSMC5;TRAT1;JAK2;ETV6;SPTBN1;PSMD2;CREB1;SND1
REACTOME_TRANSCRIPTION_COUPLED_NUCLEOTIDE_EXCISION_REPAIR_TC_NER,0.048025721,0.249475052,0.451586125,1.384430205,477,39,POLE;POLR2A;POLR2L;EP300;RBX1;RPA1;UVSSA;GPS1;CUL4A;RFC1;DDB1;USP7;UBA52;CUL4B;COPS7A;COPS2;TCEA1;ERCC3;RFC2;ERCC2;COPS3;COPS5;XPA
REACTOME_NR1H2_AND_NR1H3_MEDIATED_SIGNALING,0.04892327,0.249475052,0.526279146,1.45662862,467,18,FASN;TNRC6B;EP300;TNRC6A;NCOR1;TBL1XR1;AGO3;TNRC6C;AGO4;AGO2;NCOA1;KDM3A
REACTOME_REGULATION_OF_RUNX2_EXPRESSION_AND_ACTIVITY,0.048998678,0.249475052,0.481803696,1.417873426,481,27,CBFB;PSMD13;RBX1;CUL1;STUB1;PSMA4;PSMD1;UBA52;ESRRA;PSME4;PSMC4;PSMF1;PSMC2;PSMD4;SEM1;PSMC5;PSMD2
REACTOME_FANCONI_ANEMIA_PATHWAY,0.049449386,0.249475052,0.539005614,1.457920445,466,16,RPA1;FANCA;FAAP100;ATRIP;EME2;UBA52
REACTOME_MAPK_FAMILY_SIGNALING_CASCADES,0.04989501,0.249475052,0.376768988,1.253096709,498,116,SPTAN1;PSMD13;TNRC6B;RBX1;NCOA3;YWHAB;IGF2BP1;ACTG1;GRB2;TNRC6A;GFRA4;PPP5C;MARK3;PSMA4;PTPRA;DLG1;IQGAP1;DNAJB1;MAPK1;RAF1;PTK2;GRIN1;PSMD1;IL6ST;AGO3;UBA52;RAC1;CDC14A;MAP2K2;CUL3;DLG2;TNRC6C;PPP2R1B;FGF22;PSME4;MAP3K11;PSMC4;PSMF1;PSMC2;PTPN11;AGO4;FOXO3;DUSP16;PSMD4;XPO1;PPP2CA;MAP2K1;AGO2;ACTB;CDC42;SEPTIN7;PPP1CC;PPP2R1A;SEM1;PSMC5;JAK2;SPTBN1;PAK2;PSMD2
REACTOME_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS,0.051120448,0.251823311,0.413320222,1.319467628,510,63,CREBBP;PSMD13;CHD9;P4HB;RBX1;LRPPRC;SIN3A;NCOA6;CUL1;PSMA4;COX5A;GPX1;NCOR1;TGS1;PSMD1;TBL1XR1;NCOA2;COX14;UBA52;CUL3;PSME4;COX7A2L;PSMC4;PSMF1;PSMC2;PSMD4;COX6C;MED1;GPX2;NCOA1
